Taxon	Chow.M1	Chow.M2	Chow.F1	Chow.F2	Chow.F3	Glut.F1	Glut.F2	Glut.F3	Glut.F4	Glut.F5	HC.F1	HC.F2	HC.F3	HC.F4	HC.F5	KO.M1	KO.M2	KO.F1	KO.F2	7294.pre	7484.pre	7483.pre	7293.pre	7494.pre	7280.pre	7294.neg	7484.neg	7483.neg	7293.neg	7494.neg	7280.neg	7294.pos	7484.pos	7483.pos	7293.pos	7494.pos	7280.pos
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	1.35084022262e-05	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69485780143e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	1.15905745448e-05	0.0	9.42036494494e-06	0.0	0.0	0.0	2.61160247928e-05	0.0	1.13817436831e-05	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000779634588658
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40625219727e-05	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	0.0	0.0	0.0	0.000944374490778	0.0	8.28850632827e-06	0.0	2.75133439718e-05	0.00146718146718	0.0	0.0	0.000925150118699	0.000525405918443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	0.0	0.0	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	0.0	0.0	0.0	3.7034293756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27634873663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70168044524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	1.03759195659e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.000139086894537	0.000306743985627	0.000160146204064	0.000275258054426	0.000164034520153	0.00093991272239	0.00240267428094	0.0426730426325	0.00206009560665	0.000269873863303	0.00242690204292	0.0035015679712	0.000437237773622	0.0028222470926	0.000500240311522	0.000510320981483	0.000136218903778	4.02107040894e-05	0.000113782902223	0.000753320704133	0.000533776688834	0.000404660863069	0.00137128230132	0.000159067862327	0.000172183202928	0.00469944015365	0.00098422020717	0.0009258573439	0.000552455665433	9.1173569611e-05	3.39420270179e-05	0.000770373631211	0.00521235521236	0.00372651912693	0.0240184439627	0.0019550342131	0.00216941798583
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000980752727719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000423714450358
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148137175024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00526760224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770373631211	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	7.61823500731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233224326311	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__	1.15905745448e-05	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00526760224e-05	0.0	1.1078245649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae	1.15905745448e-05	0.0	9.42036494494e-06	1.25117297466e-05	9.11302889741e-06	0.0	1.74106831952e-05	1.35084022262e-05	1.13817436831e-05	3.52009386917e-05	1.66226167323e-05	1.40625219727e-05	9.30293135367e-06	0.0	1.96172671185e-05	0.0	2.55410444584e-05	0.0	2.84457255556e-05	1.1078245649e-05	8.75043752188e-06	1.03759195659e-05	2.28547050219e-05	0.0	4.00426053321e-06	0.0	0.0	0.0	3.94611189595e-05	0.0	0.0	2.75133439718e-05	3.861003861e-05	0.0	0.0	1.7455662617e-05	3.38971560286e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	1.15905745448e-05	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	0.0	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	1.00526760224e-05	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	1.15905745448e-05	0.0	0.0	0.0	1.82260577948e-05	0.0	0.0	2.70168044524e-05	1.13817436831e-05	1.17336462306e-05	0.0	0.0	0.0	0.0	9.80863355926e-06	2.08294278156e-05	8.51368148615e-06	0.0	9.48190851855e-06	0.0	0.0	0.0	7.61823500731e-06	1.49126120931e-05	4.00426053321e-06	0.0	1.61347574946e-05	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	3.44103781701e-05	1.7455662617e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	1.35084022262e-05	0.0	0.0	3.32452334647e-05	0.0	9.30293135367e-06	0.0	9.80863355926e-06	4.16588556312e-05	0.0	0.0	2.84457255556e-05	1.1078245649e-05	1.75008750438e-05	0.0	0.0	1.49126120931e-05	8.00852106641e-06	0.000715132197295	0.00242021362419	0.00318494926302	0.0	0.000174058632894	0.00943588351096	0.00189842073406	0.00030888030888	2.53504702512e-05	0.00178933966484	0.00450356095517	0.000830480322701
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	1.15905745448e-05	0.0	9.42036494494e-06	0.0	1.82260577948e-05	0.0	3.48213663904e-05	0.0	1.13817436831e-05	1.17336462306e-05	3.32452334647e-05	1.40625219727e-05	3.72117254147e-05	0.000121648581578	9.80863355926e-06	6.24882834469e-05	8.51368148615e-06	5.02633801118e-05	5.68914511113e-05	2.2156491298e-05	2.62513125656e-05	3.11277586976e-05	1.52364700146e-05	1.49126120931e-05	8.00852106641e-06	0.0182256548568	0.00253315692665	0.00344418931931	0.00175996590559	0.000745965569545	0.0179553322924	0.00489737522699	0.0471814671815	0.00965852916572	0.00939403324043	0.0121840525066	0.00877936341141
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00191518931562
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07518391317e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.73533427514e-05	0.00077083108853	0.0	2.75133439718e-05	0.00555984555985	0.000253504702512	0.0	0.0	0.00122029761703
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000728788854615
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000762686010644
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163458787953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__SC3;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00134357492331	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	3.47717236343e-05	4.38205693753e-05	9.42036494494e-06	2.50234594933e-05	7.29042311793e-05	3.35683115139e-05	8.7053415976e-06	0.0	3.41452310494e-05	9.38691698445e-05	0.000182848784056	8.43751318361e-05	3.72117254147e-05	0.0	1.96172671185e-05	5.2073569539e-05	8.51368148615e-05	5.02633801118e-05	0.000123264810741	0.0	0.0	1.03759195659e-05	7.61823500731e-06	0.0	8.00852106641e-06	0.0	0.0	0.0	0.0	1.65770126565e-05	0.0	0.0	0.0	0.0	0.0	0.000209467951403	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	0.00970131089398	0.0349980280744	0.00642468889245	0.00560525492649	0.0348026573592	0.000218194024841	1.74106831952e-05	0.0	2.27634873663e-05	0.0	0.0	4.21875659181e-05	3.72117254147e-05	0.0	4.90431677963e-05	0.0137994959278	0.00392480716511	0.0052173388556	0.0071588409315	0.0149445533805	0.0189184459223	0.00249022069581	0.00209501462701	0.0023860179349	0.00232247110926	0.00410690204732	0.0	0.0	0.00119961801637	0.00116039088596	6.78840540357e-05	0.00299895449293	0.0	0.000430957994271	0.0	0.000157100963553	0.00227110945392
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	0.00389443304705	0.000701129110004	0.000508699707027	0.000475445730372	0.00110267649659	1.6784155757e-05	0.0	1.35084022262e-05	0.0	0.0	0.000199471400788	0.000379688093263	0.000344208460086	0.000243297163155	3.9234534237e-05	0.000104147139078	0.00622350116637	9.04740842012e-05	0.000161192444815	0.000764398949782	0.000105005250263	3.11277586976e-05	0.000106655290102	0.000154096991629	0.000164174681862	0.000510808712353	0.0	0.0	7.10300141271e-05	0.0	0.0	0.000275133439718	0.0	0.0	0.0	0.0	0.000491508762415
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.48190851855e-06	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.00795113413772	0.00213260104293	0.00116812525317	0.000875821082265	0.0010479983232	0.0	0.0	0.0	0.0	1.17336462306e-05	0.000548546352167	0.0538735216774	0.0140288204813	0.00647170453993	0.00358015124913	0.00123935095503	0.00204328355668	0.000703687321565	0.00038875824926	0.000121860702139	0.0	1.03759195659e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.000110053375887	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040560752402	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098301752483
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00192663573909	0.0	0.0	0.0
k__Bacteria;p__WS1;c__;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00482625482625	0.0	0.0	0.0	0.0
